theta0,theta1,v_gamma
-7.5,-5.0,212.73914445175706
-7.0,-5.0,212.73914444392992
-6.5,-5.0,212.7391444218453
-6.0,-5.0,212.73914435818247
-5.5,-5.0,212.7391441688578
-5.0,-5.0,212.73914358128874
-4.5,-5.0,212.7391416571752
-4.0,-5.0,212.7391349611067
-3.5,-5.0,212.73911018591699
-3.0,-5.0,212.73901334917426
-2.5,-5.0,212.73861772401142
-2.0,-5.0,212.73694729605114
-1.5,-5.0,212.7297282747167
-1.0,-5.0,212.69802517206256
-0.5,-5.0,212.5573416303814
0.0,-5.0,211.9317056012385
0.5,-5.0,209.217826633712
1.0,-5.0,198.9409257701252
1.5,-5.0,176.36936774725436
2.0,-5.0,160.19955781735356
2.5,-5.0,156.81982810452584
3.0,-5.0,158.14705142980472
3.5,-5.0,159.82128423841314
4.0,-5.0,160.77649508931648
4.5,-5.0,161.1953270033778
5.0,-5.0,161.36045578130026
5.5,-5.0,161.42289582117198
6.0,-5.0,161.44612559077186
6.5,-5.0,161.45471250850593
7.0,-5.0,161.4578783499212
7.5,-5.0,161.45904422366152
8.0,-5.0,161.45947335590367
8.5,-5.0,161.45963127071695
9.0,-5.0,161.45968937379462
9.5,-5.0,161.4597107507294
10.0,-5.0,161.459718615298
-10.0,-4.5,212.80376050654218
-9.5,-4.5,212.80376050645995
-9.0,-4.5,212.8037605062359
-8.5,-4.5,212.8037605056226
-8.0,-4.5,212.80376050394153
-7.5,-4.5,212.80376049930527
-7.0,-4.5,212.8037604864049
-6.5,-4.5,212.80376045000295
-6.0,-4.5,212.8037603450694
-5.5,-4.5,212.80376003301004
-5.0,-4.5,212.80375906453392
-4.5,-4.5,212.80375589306541
-4.0,-4.5,212.80374485610605
-3.5,-4.5,212.8037040198195
-3.0,-4.5,212.8035444066999
-2.5,-4.5,212.8028923134828
-2.0,-4.5,212.800139075474
-1.5,-4.5,212.78824161351517
-1.0,-4.5,212.73601320932062
-0.5,-4.5,212.50464201967742
0.0,-4.5,211.48317047158153
0.5,-4.5,207.1836556455965
1.0,-4.5,192.6967103486406
1.5,-4.5,169.5338689562219
2.0,-4.5,158.45934442289894
2.5,-4.5,157.54470470322042
3.0,-4.5,159.1761195200128
3.5,-4.5,160.47359127560614
4.0,-4.5,161.11252999535841
4.5,-4.5,161.37623625766003
5.0,-4.5,161.47778009677282
5.5,-4.5,161.51583815685606
6.0,-4.5,161.52995074386337
6.5,-4.5,161.53516120593926
7.0,-4.5,161.53708135992937
7.5,-4.5,161.53778837370496
8.0,-4.5,161.5380485942453
8.5,-4.5,161.53814434975413
9.0,-4.5,161.53817958169176
9.5,-4.5,161.53819254397584
10.0,-4.5,161.53819731279157
-10.0,-4.0,212.9090831315699
-9.5,-4.0,212.9090831314344
-9.0,-4.0,212.90908313106462
-8.5,-4.0,212.9090831300545
-8.0,-4.0,212.90908312728382
-7.5,-4.0,212.90908311964358
-7.0,-4.0,212.9090830983838
-6.5,-4.0,212.9090830383942
-6.0,-4.0,212.90908286546346
-5.5,-4.0,212.90908235119187
-5.0,-4.0,212.90908075514818
-4.5,-4.0,212.90907552858718
-4.0,-4.0,212.90905733975433
-3.5,-4.0,212.90899004192
-3.0,-4.0,212.9087270017683
-2.5,-4.0,212.90765237217815
-2.0,-4.0,212.90311528880167
-1.5,-4.0,212.88351234141936
-1.0,-4.0,212.79751362726503
-0.5,-4.0,212.41760575196565
0.0,-4.0,210.76021118144442
0.5,-4.0,204.11186831242298
1.0,-4.0,185.2590764156244
1.5,-4.0,164.4768398549538
2.0,-4.0,158.01088529676517
2.5,-4.0,158.55319196765356
3.0,-4.0,160.06816759551245
3.5,-4.0,160.9915706239752
4.0,-4.0,161.40367948407248
4.5,-4.0,161.56730892001156
5.0,-4.0,161.62940096114713
5.5,-4.0,161.65254690281208
6.0,-4.0,161.66111273640888
6.5,-4.0,161.66427298871128
7.0,-4.0,161.66543728911512
7.5,-4.0,161.6658659502096
8.0,-4.0,161.66602371571034
8.5,-4.0,161.66608176921622
9.0,-4.0,161.66610312910996
9.5,-4.0,161.66611098767623
10.0,-4.0,161.6661138788355
-10.0,-3.5,213.0795132900624
-9.5,-3.5,213.07951328983893
-9.0,-3.5,213.07951328923016
-8.5,-3.5,213.07951328756573
-8.0,-3.5,213.0795132830015
-7.5,-3.5,213.0795132704129
-7.0,-3.5,213.0795132353868
-6.5,-3.5,213.07951313655076
-6.0,-3.5,213.07951285163972
-5.5,-3.5,213.0795120043543
-5.0,-3.5,213.07950937480192
-4.5,-3.5,213.07950076381383
-4.0,-3.5,213.0794707969408
-3.5,-3.5,213.07935992113215
-3.0,-3.5,213.07892655450587
-2.5,-3.5,213.07715609887617
-2.0,-3.5,213.06968169683702
-1.5,-3.5,213.0373958382545
-1.0,-3.5,212.89590819703812
-0.5,-3.5,212.27374298880113
0.0,-3.5,209.61151696610492
0.5,-3.5,199.70935860242844
1.0,-3.5,177.60333795218457
1.5,-3.5,161.42314760950703
2.0,-3.5,158.45369029673276
2.5,-3.5,159.62656132304963
3.0,-3.5,160.83267999158437
3.5,-3.5,161.45280791158194
4.0,-3.5,161.71239438088375
4.5,-3.5,161.81299042406158
5.0,-3.5,161.85082114197718
5.5,-3.5,161.864876695218
6.0,-3.5,161.87007207006315
6.5,-3.5,161.87198798534544
7.0,-3.5,161.87269373210987
7.5,-3.5,161.87295355173714
8.0,-3.5,161.87304917430208
8.5,-3.5,161.87308436057725
9.0,-3.5,161.87309730678703
9.5,-3.5,161.87310206985103
10.0,-3.5,161.87310382217711
-10.0,-3.0,213.35208130022102
-9.5,-3.0,213.35208129985347
-9.0,-3.0,213.35208129885032
-8.5,-3.0,213.35208129610936
-8.0,-3.0,213.35208128859253
-7.5,-3.0,213.35208126786222
-7.0,-3.0,213.35208121017953
-6.5,-3.0,213.35208104741258
-6.0,-3.0,213.35208057820998
-5.5,-3.0,213.35207918286744
-5.0,-3.0,213.352074852421
-4.5,-3.0,213.35206067152956
-4.0,-3.0,213.3520113210524
-3.5,-3.0,213.35182872757125
-3.0,-3.0,213.35111505310635
-2.5,-3.0,213.3481995203347
-2.0,-3.0,213.33589214201223
-1.5,-3.0,213.28275206155922
-1.0,-3.0,213.0502839341858
-0.5,-3.0,212.035739877241
0.0,-3.0,207.8280111074899
0.5,-3.0,193.87954017282684
1.0,-3.0,171.0006233004396
1.5,-3.0,160.15552101507492
2.0,-3.0,159.4232832796896
2.5,-3.0,160.67424210724775
3.0,-3.0,161.5443958766449
3.5,-3.0,161.9451168905944
4.0,-3.0,162.10616152687336
4.5,-3.0,162.16763779438617
5.0,-3.0,162.19062990187172
5.5,-3.0,162.19915518047532
6.0,-3.0,162.2023040755909
6.5,-3.0,162.20346499125841
7.0,-3.0,162.20389258405365
7.5,-3.0,162.2040499960014
8.0,-3.0,162.20410792824376
8.5,-3.0,162.2041292454909
9.0,-3.0,162.20413708880636
9.5,-3.0,162.20413997445294
10.0,-3.0,162.20414103607897
-10.0,-2.5,213.77992110836902
-9.5,-2.5,213.77992110776364
-9.0,-2.5,213.77992110611325
-8.5,-2.5,213.77992110160213
-8.0,-2.5,213.779921089231
-7.5,-2.5,213.77992105511393
-7.0,-2.5,213.77992096018247
-6.5,-2.5,213.779920692306
-6.0,-2.5,213.7799199201103
-5.5,-2.5,213.77991762370775
-5.0,-2.5,213.77991049682555
-4.5,-2.5,213.77988715848454
-4.0,-2.5,213.7798059396522
-3.5,-2.5,213.77950543703687
-3.0,-2.5,213.7783309264873
-2.5,-2.5,213.7735329820483
-2.0,-2.5,213.75328271950656
-1.5,-2.5,213.66590677021102
-1.0,-2.5,213.2847760785593
-0.5,-2.5,211.64185064140668
0.0,-2.5,205.1583696992478
0.5,-2.5,186.99548733092038
1.0,-2.5,166.40168302342656
1.5,-2.5,160.25394677170337
2.0,-2.5,160.67072396769862
2.5,-2.5,161.72437085372349
3.0,-2.5,162.3127558340593
3.5,-2.5,162.5652770852871
4.0,-2.5,162.66420813496615
4.5,-2.5,162.70162571753346
5.0,-2.5,162.71557296022783
5.5,-2.5,162.72073816163058
6.0,-2.5,162.7226451280627
6.5,-2.5,162.72334806211092
7.0,-2.5,162.72360695389648
7.5,-2.5,162.72370225897274
8.0,-2.5,162.72373733377023
8.5,-2.5,162.72375024015633
9.0,-2.5,162.72375498883483
9.5,-2.5,162.72375673592796
10.0,-2.5,162.7237573786812
-10.0,-2.0,214.43215823437404
-9.5,-2.0,214.43215823337928
-9.0,-2.0,214.43215823066535
-8.5,-2.0,214.4321582232487
-8.0,-2.0,214.43215820290766
-7.5,-2.0,214.4321581468123
-7.0,-2.0,214.43215799072496
-6.5,-2.0,214.432157550282
-6.0,-2.0,214.43215628063575
-5.5,-2.0,214.4321525048857
-5.0,-2.0,214.43214078685958
-4.5,-2.0,214.43210241400615
-4.0,-2.0,214.43196887469753
-3.5,-2.0,214.43147479537967
-3.0,-2.0,214.42954373842252
-2.5,-2.0,214.4216558407658
-2.0,-2.0,214.3883732038483
-1.5,-2.0,214.2449259696757
-1.0,-2.0,213.62219051925914
-0.5,-2.0,210.99118668639574
0.0,-2.0,201.3827743578316
0.5,-2.0,180.0530802540381
1.0,-2.0,164.08630275479646
1.5,-2.0,161.28918233111517
2.0,-2.0,162.10082589287455
2.5,-2.0,162.88154480984102
3.0,-2.0,163.2628778930139
3.5,-2.0,163.4194294092478
4.0,-2.0,163.4798028821675
4.5,-2.0,163.50250844416377
5.0,-2.0,163.51095456615698
5.5,-2.0,163.51408016946175
6.0,-2.0,163.5152338140426
6.5,-2.0,163.5156590211585
7.0,-2.0,163.51581561996056
7.5,-2.0,163.51587326745067
8.0,-2.0,163.51589448315283
8.5,-2.0,163.51590228982838
9.0,-2.0,163.51590516215572
9.5,-2.0,163.5159062189174
10.0,-2.0,163.5159066076988
-10.0,-1.5,215.38351072099707
-9.5,-1.5,215.38351071936285
-9.0,-1.5,215.38351071490658
-8.5,-1.5,215.38351070272705
-8.0,-1.5,215.38351066932574
-7.5,-1.5,215.38351057721067
-7.0,-1.5,215.3835103208976
-6.5,-1.5,215.38350959764037
-6.0,-1.5,215.38350751273808
-5.5,-1.5,215.38350131253563
-5.0,-1.5,215.38348207025493
-4.5,-1.5,215.3834190580191
-4.0,-1.5,215.38319977395867
-3.5,-1.5,215.38238846160635
-3.0,-1.5,215.37921765622835
-2.5,-1.5,215.3662672663888
-2.0,-1.5,215.3116483364509
-1.5,-1.5,215.07667654838485
-1.0,-1.5,214.06456564044387
-0.5,-1.5,209.92487106240222
0.0,-1.5,196.47905428247398
0.5,-1.5,174.38337940035595
1.0,-1.5,163.77948330343455
1.5,-1.5,162.94298715857093
2.0,-1.5,163.7415852436343
2.5,-1.5,164.2764030982826
3.0,-1.5,164.51681489962567
3.5,-1.5,164.61282431833607
4.0,-1.5,164.64949340195957
4.5,-1.5,164.66323662122258
5.0,-1.5,164.66834254360157
5.5,-1.5,164.67023120902655
6.0,-1.5,164.6709281914822
6.5,-1.5,164.67118506789802
7.0,-1.5,164.67127967038937
7.5,-1.5,164.67131449538144
8.0,-1.5,164.67132731180175
8.5,-1.5,164.67133202781483
9.0,-1.5,164.67133376298716
9.5,-1.5,164.67133440137655
10.0,-1.5,164.6713346362393
-10.0,-1.0,216.68537290240764
-9.5,-1.0,216.68537289972852
-9.0,-1.0,216.68537289242158
-8.5,-1.0,216.68537287245192
-8.0,-1.0,216.6853728176855
-7.5,-1.0,216.68537266665018
-7.0,-1.0,216.6853722463883
-6.5,-1.0,216.68537106050562
-6.0,-1.0,216.68536764201406
-5.5,-1.0,216.68535747591707
-5.0,-1.0,216.6853259255815
-4.5,-1.0,216.68522260896097
-4.0,-1.0,216.6848630685904
-3.5,-1.0,216.6835328655901
-3.0,-1.0,216.67833444340988
-2.5,-1.0,216.65710700602034
-2.0,-1.0,216.56764580424334
-1.5,-1.0,216.18395007021553
-1.0,-1.0,214.55226786807702
-0.5,-1.0,208.2140415457324
0.0,-1.0,190.8431981878574
0.5,-1.0,170.96926620749258
1.0,-1.0,164.95365321206202
1.5,-1.0,165.03017034711428
2.0,-1.0,165.66113178823838
2.5,-1.0,166.00976975028968
3.0,-1.0,166.15863650551157
3.5,-1.0,166.21708349979735
4.0,-1.0,166.23927467618614
4.5,-1.0,166.24757428456957
5.0,-1.0,166.25065545562808
5.5,-1.0,166.25179486002034
6.0,-1.0,166.25221529749442
6.5,-1.0,166.25237024620617
7.0,-1.0,166.25242730998184
7.5,-1.0,166.25244831614958
8.0,-1.0,166.2524560469019
8.5,-1.0,166.2524588915576
9.0,-1.0,166.25245993819735
9.5,-1.0,166.25246032326797
10.0,-1.0,166.25246046493484
-10.0,-0.5,218.31953791852573
-9.5,-0.5,218.31953791413903
-9.0,-0.5,218.319537902176
-8.5,-0.5,218.31953786947994
-8.0,-0.5,218.31953777981334
-7.5,-0.5,218.31953753252836
-7.0,-0.5,218.31953684445003
-6.5,-0.5,218.31953490285122
-6.0,-0.5,218.31952930589273
-5.5,-0.5,218.31951266137642
-5.0,-0.5,218.3194610055443
-4.5,-0.5,218.3192918516272
-4.0,-0.5,218.31870320892028
-3.5,-0.5,218.31652547763366
-3.0,-0.5,218.308015822227
-2.5,-0.5,218.2732786670293
-2.0,-0.5,218.12706129330255
-1.5,-0.5,217.5030686184466
