method_name,samples_to_converge
discounted_natural_proper,319112
discounted_natural_proper,319186
discounted_natural_proper,325953
discounted_natural_proper,319688
discounted_natural_proper,319318
discounted_natural_proper,319063
discounted_natural_proper,320711
discounted_natural_proper,318842
discounted_natural_proper,319438
discounted_natural_proper,319606
discounted_natural_proper,319983
discounted_natural_proper,319779
discounted_natural_proper,319404
discounted_natural_proper,319786
discounted_natural_proper,319870
discounted_natural_proper,319485
discounted_natural_proper,319092
discounted_natural_proper,323687
discounted_natural_proper,319143
discounted_natural_proper,319508
discounted_natural_proper,320194
discounted_natural_proper,319768
discounted_natural_proper,319786
discounted_natural_proper,318420
discounted_natural_proper,319325
discounted_natural_proper,319728
discounted_natural_proper,320471
discounted_natural_proper,324142
discounted_natural_proper,320112
discounted_natural_proper,319906
discounted_natural_proper,320507
discounted_natural_proper,319855
discounted_natural_proper,319637
discounted_natural_proper,320666
discounted_natural_proper,319789
discounted_natural_proper,320029
discounted_natural_proper,322415
discounted_natural_proper,319167
discounted_natural_proper,319464
discounted_natural_proper,319778
discounted_natural_proper,319889
discounted_natural_proper,321608
discounted_natural_proper,319850
discounted_natural_proper,320630
discounted_natural_proper,319041
discounted_natural_proper,320422
discounted_natural_proper,319685
discounted_natural_proper,320065
discounted_natural_proper,326762
discounted_natural_proper,322462
discounted_natural_proper,319406
discounted_natural_proper,319104
discounted_natural_proper,320843
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1022400
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1027200
discounted_natural_popular,1025600
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1024000
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1019200
discounted_natural_popular,1024000
discounted_natural_popular,1020800
discounted_natural_popular,1022400
discounted_natural_popular,1019200
discounted_natural_popular,1024000
discounted_natural_popular,1043200
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1024000
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1036800
discounted_natural_popular,1019200
discounted_natural_popular,1022400
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1019200
discounted_natural_popular,1027200
discounted_natural_popular,1024000
discounted_natural_popular,1020800
discounted_natural_popular,1033600
discounted_natural_popular,1024000
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1035200
discounted_natural_popular,1020800
discounted_natural_popular,1024000
discounted_natural_popular,1020800
discounted_natural_popular,1022400
discounted_natural_popular,1022400
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1022400
discounted_natural_popular,1019200
discounted_natural_popular,1019200
discounted_natural_popular,1024000
discounted_natural_popular,1020800
discounted_natural_popular,1022400
discounted_natural_popular,1020800
discounted_natural_popular,1064000
discounted_natural_popular,1022400
discounted_natural_popular,1043200
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1024000
discounted_natural_popular,1024000
discounted_natural_popular,1019200
discounted_natural_popular,1019200
discounted_natural_popular,1024000
discounted_natural_popular,1046400
discounted_natural_popular,1022400
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1019200
discounted_natural_popular,1024000
discounted_natural_popular,1036800
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1028800
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1027200
discounted_natural_popular,1019200
discounted_natural_popular,1022400
discounted_natural_popular,1025600
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1032000
discounted_natural_popular,1020800
discounted_natural_popular,1019200
discounted_natural_popular,1020800
discounted_natural_popular,1019200
